CRASH_RECORD_ID,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,TRAFFIC_CONTROL_DEVICE_FACTORISED,DEVICE_CONDITION_FACTORISED
773,30/12/2023 21:20,30,NO CONTROLS,NO CONTROLS,UNKNOWN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,11337,S,AVENUE J,433,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,12,41.68891822,-87.53392831,POINT (-87.533928308606 41.688918214774),0,0
774,30/12/2023 21:20,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,1,0,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1720,N,ELSTON AVE,1433,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,2,12,41.91357484,-87.66444475,POINT (-87.664444750666 41.913574838331),0,0
775,30/12/2023 21:08,25,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,REAR TO SIDE,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,4642,W,DIVERSEY AVE,2521,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,2,12,41.93168136,-87.74364346,POINT (-87.743643456776 41.931681355526),0,0
776,30/12/2023 21:05,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,NOT REPORTED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1101,N,PULASKI RD,1112,2,"REPORTED, NOT EVIDENT",2,0,0,0,2,1,0,7,3,12,41.90094047,-87.72610535,POINT (-87.726105351209 41.900940470582),4,1
777,30/12/2023 21:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,$500 OR LESS,IMPROPER BACKING,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,4228,N,ELSTON AVE,1723,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,2,12,41.95780525,-87.72537332,POINT (-87.725373319054 41.957805252071),0,0
778,30/12/2023 20:56,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,4,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),NOT APPLICABLE,1421,N,LA SALLE DR,1821,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,0,6,12,41.90830498,-87.63291711,POINT (-87.632917113106 41.908304975325),0,0
779,30/12/2023 20:45,30,NO CONTROLS,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,1801,S,KOSTNER AVE,1012,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,3,3,12,41.85684719,-87.73452926,POINT (-87.734529260341 41.856847188384),0,3
780,30/12/2023 20:38,15,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,$500 OR LESS,IMPROPER BACKING,NOT APPLICABLE,3976,N,AVONDALE AVE,1731,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,7,12,41.95324074,-87.73185309,POINT (-87.731853084912 41.953240741553),3,3
781,30/12/2023 20:34,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,7700,W,TOUHY AVE,1611,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,11,2,12,42.01151466,-87.81887326,POINT (-87.818873255583 42.011514660117),1,1
782,30/12/2023 20:31,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,1634,N,MARCEY ST,1811,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,7,12,41.91190156,-87.6533228,POINT (-87.653322802392 41.911901564193),0,0
783,30/12/2023 20:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,4100,S,PULASKI RD,815,2,NO INDICATION OF INJURY,0,0,0,0,0,7,0,13,7,12,41.81834902,-87.72409641,POINT (-87.724096405469 41.818349016985),0,0
784,30/12/2023 20:25,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3100,S,KEDZIE AVE,1032,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,4,12,41.83713267,-87.70496712,POINT (-87.704967114787 41.837132671422),0,0
785,30/12/2023 20:13,30,UNKNOWN,UNKNOWN,UNKNOWN,DAYLIGHT,TURNING,FOUR WAY,0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,3000,W,LOGAN BLVD,1411,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,14,6,12,41.92853326,-87.70248316,POINT (-87.702483159303 41.92853325507),3,3
786,30/12/2023 20:05,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,1,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,3029,W,LEXINGTON ST,1134,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,6,12,41.87179609,-87.70213976,POINT (-87.702139763592 41.871796094473),0,0
787,30/12/2023 20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,ALLEY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",FOLLOWING TOO CLOSELY,IMPROPER OVERTAKING/PASSING,2174,N,SHEFFIELD AVE,1811,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,3,12,41.92164452,-87.65363108,POINT (-87.653631084313 41.921644514941),0,0
788,30/12/2023 20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,IMPROPER OVERTAKING/PASSING,2361,W,LOGAN BLVD,1432,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,4,12,41.92915147,-87.68683559,POINT (-87.686835589408 41.929151470953),0,0
789,30/12/2023 19:49,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),FAILING TO REDUCE SPEED TO AVOID CRASH,1848,W,CHICAGO AVE,1212,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,7,12,41.89606895,-87.67411422,POINT (-87.674114222175 41.896068944978),0,0
790,30/12/2023 19:40,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,3205,W,111TH ST,2211,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,2,12,41.69145549,-87.70107451,POINT (-87.701074509864 41.69145548774),1,1
791,30/12/2023 19:27,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,1,$500 OR LESS,DISREGARDING TRAFFIC SIGNALS,EXCEEDING AUTHORIZED SPEED LIMIT,11420,S,MICHIGAN AVE,531,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,6,12,41.68635737,-87.62101303,POINT (-87.621013027305 41.686357366369),1,1
792,30/12/2023 18:56,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,OTHER,3,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,500,N,LAKE SHORE DR SB,1834,2,NONINCAPACITATING INJURY,2,0,0,1,1,2,0,23,6,12,41.89114707,-87.61437506,POINT (-87.61437505723 41.89114707171),1,1
793,30/12/2023 18:51,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,5155,S,PULASKI RD,822,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,17,7,12,41.79890961,-87.72317802,POINT (-87.723178018595 41.798909607107),0,0
794,30/12/2023 18:50,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,4400,S,RICHMOND ST,922,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,16,7,12,41.81357703,-87.69819725,POINT (-87.69819725313 41.81357702531),0,0
795,30/12/2023 18:50,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"$501 - $1,500",IMPROPER TURNING/NO SIGNAL,FAILING TO YIELD RIGHT-OF-WAY,1200,N,STATE PKWY,1824,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,13,7,12,41.90398844,-87.62882443,POINT (-87.628824427838 41.903988440943),1,1
796,30/12/2023 18:49,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,T-INTERSECTION,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),600,N,KINGSBURY ST,1831,1,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,0,2,12,41.89223372,-87.64061575,POINT (-87.640615744763 41.892233722224),1,1
797,30/12/2023 18:45,30,STOP SIGN/FLASHER,NOT FUNCTIONING,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,FOLLOWING TOO CLOSELY,5000,S,LAKE SHORE DR W,222,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,7,12,41.80430654,-87.58385758,POINT (-87.583857578565 41.804306540995),4,5
798,30/12/2023 18:45,15,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,1,0,$500 OR LESS,UNABLE TO DETERMINE,NOT APPLICABLE,499,W,ROOSEVELT RD,124,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,15,7,12,41.86714398,-87.63913327,POINT (-87.639133265083 41.867143978896),4,1
799,30/12/2023 18:45,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500",IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,100,E,OHIO ST,1834,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,12,41.8926379,-87.62534141,POINT (-87.625341405856 41.89263789576),1,1
800,30/12/2023 18:34,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,T-INTERSECTION,0,STRAIGHT AND LEVEL,DRY,UNKNOWN,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",DISREGARDING ROAD MARKINGS,FAILING TO REDUCE SPEED TO AVOID CRASH,300,W,83RD ST,622,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,3,12,41.7436529,-87.63170656,POINT (-87.631706556129 41.743652901207),1,1
801,30/12/2023 18:30,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,2341,W,CHICAGO AVE,1221,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,7,5,12,41.89564628,-87.68603355,POINT (-87.686033548372 41.895646284093),0,0
802,30/12/2023 18:27,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,3958,W,60TH ST,822,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,12,2,12,41.78422646,-87.72279372,POINT (-87.722793723749 41.784226462933),0,0
803,30/12/2023 18:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1162,N,DAMEN AVE,1212,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,7,12,41.90316409,-87.67740397,POINT (-87.67740396543 41.903164085313),1,1
804,30/12/2023 18:15,25,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",DISREGARDING STOP SIGN,FAILING TO REDUCE SPEED TO AVOID CRASH,6000,S,KOSTNER AVE,813,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,6,12,41.78391995,-87.73283643,POINT (-87.732836425129 41.783919945338),4,1
805,30/12/2023 18:15,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,2000,E,67TH ST,331,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,8,6,12,41.77356585,-87.57642818,POINT (-87.576428176891 41.773565850805),1,1
806,30/12/2023 18:08,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,OTHER,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,1132,W,LAKE ST,1214,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,12,6,12,41.88563259,-87.65570289,POINT (-87.655702888297 41.885632586366),4,1
807,30/12/2023 17:47,0,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,2602,W,87TH ST,835,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,12,6,12,41.73555441,-87.68753141,POINT (-87.687531407927 41.735554406158),0,0
808,30/12/2023 17:30,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,SIDESWIPE SAME DIRECTION,NOT DIVIDED,2,STRAIGHT AND LEVEL,WET,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",IMPROPER LANE USAGE,UNABLE TO DETERMINE,151,N,PULASKI RD,1122,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,21,3,12,41.88288273,-87.7255836,POINT (-87.725583601397 41.882882733935),0,0
809,30/12/2023 17:25,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,4236,W,AUGUSTA BLVD,1111,3,INCAPACITATING INJURY,1,0,1,0,0,0,0,22,6,12,41.89902207,-87.73261816,POINT (-87.732618160254 41.899022074328),0,0
810,30/12/2023 17:20,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,1,0,"$501 - $1,500",NOT APPLICABLE,NOT APPLICABLE,2112,N,ASHLAND AVE,1432,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,7,12,41.92024549,-87.66857296,POINT (-87.668572962613 41.920245490489),0,0
811,30/12/2023 17:20,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,PARKING LOT,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,1,0,$500 OR LESS,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2398,N,ELSTON AVE,1432,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,6,12,41.9249365,-87.67751988,POINT (-87.677519875938 41.924936498448),0,0
812,30/12/2023 17:10,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",FOLLOWING TOO CLOSELY,NOT APPLICABLE,6950,S,LAFAYETTE AVE,731,2,NO INDICATION OF INJURY,0,0,0,0,0,6,0,20,6,12,41.76765018,-87.62676018,POINT (-87.626760181656 41.76765018348),0,0
813,30/12/2023 17:10,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,7700,S,WESTERN AVE,835,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,6,12,41.75366196,-87.68308722,POINT (-87.683087215177 41.753661963436),0,0
814,30/12/2023 17:05,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,RAMP,0,STRAIGHT ON GRADE,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,1,"OVER $1,500",IMPROPER LANE USAGE,NOT APPLICABLE,9800,S,WABASH AVE,511,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,8,3,12,41.71614217,-87.62237776,POINT (-87.622377758842 41.716142164688),0,0
815,30/12/2023 17:00,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,0,0,0,"OVER $1,500",FAILING TO REDUCE SPEED TO AVOID CRASH,NOT APPLICABLE,3932,N,CLARENDON AVE,1923,3,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,7,12,41.95382107,-87.64982465,POINT (-87.649824646582 41.953821071359),0,0
816,30/12/2023 16:59,30,UNKNOWN,UNKNOWN,CLEAR,DUSK,ANGLE,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,1,"OVER $1,500",UNABLE TO DETERMINE,NOT APPLICABLE,1700,S,PAULINA ST,1234,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,23,6,12,41.85861851,-87.66882279,POINT (-87.668822789167 41.85861850848),3,3
817,30/12/2023 16:58,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),0,STRAIGHT AND LEVEL,DRY,OTHER,NO INJURY / DRIVE AWAY,0,0,0,$500 OR LESS,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,805,W,MADISON ST,1232,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,7,12,41.88166382,-87.64759639,POINT (-87.647596393644 41.881663821386),1,1
818,30/12/2023 16:55,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR TO SIDE,T-INTERSECTION,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,1,0,0,"OVER $1,500","VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.)",FAILING TO YIELD RIGHT-OF-WAY,5000,S,INDIANA AVE,224,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,16,7,12,41.80375452,-87.62121706,POINT (-87.621217056525 41.803754521177),4,1
819,30/12/2023 16:50,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,0,"$501 - $1,500",NOT APPLICABLE,UNABLE TO DETERMINE,4934,S,WASHINGTON PARK CT,223,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,15,7,12,41.80471066,-87.61517899,POINT (-87.615178991479 41.80471065921),0,0
820,30/12/2023 16:48,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO INJURY / DRIVE AWAY,0,0,1,"$501 - $1,500",UNABLE TO DETERMINE,UNABLE TO DETERMINE,610,S,FINANCIAL PL,123,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,6,12,41.87425335,-87.63276008,POINT (-87.632760081526 41.874253352591),0,0
821,30/12/2023 16:45,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,0,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NO INJURY / DRIVE AWAY,0,0,0,$500 OR LESS,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,4002,N,MARINE DR,1915,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,3,12,41.95472585,-87.64542168,POINT (-87.645421674507 41.954725848169),1,1
822,30/12/2023 16:44,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,0,STRAIGHT AND LEVEL,DRY,NO DEFECTS,INJURY AND / OR TOW DUE TO CRASH,1,0,0,"OVER $1,500",FAILING TO YIELD RIGHT-OF-WAY,UNABLE TO DETERMINE,6424,W,HIGGINS AVE,1613,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,1,0,13,7,12,41.97673079,-87.78886624,POINT (-87.788866240265 41.976730788068),4,1
